clean_text,label
자네 . 야간 당직 은 자네 가 서 게 . 네 ? 은 제 차례 가 아닙니다 . 상사 가 하 라면 지 . 말 많 아 ? 알 겠 습니다 . 야근 수당 은 에 하 면 될까요 ? 무슨 야근 수당 야 . 그런 게 있 어 ? 네 ? 그냥 야근 하 라는 말씀 입니까 ? 회사 그런 까지 챙겨 줘야 하나 ? 아니 . 그래도 . 너 회사 그만두 고 싶 어 ? 죄송 합니다 .,2
우리 사랑 헤어진 거 아니 었 어 ? 지금 와서 다시 나타나 는 건데 ? 당신 사람 잘못 봤 어 . 아주 아주 . 무슨 말 야 . 갑자기 표정 을 . ? 나 정말 오랫동안 참 아 왔 어 . 너 꼭 다시 만나 서 복수 하 려고 . 칼 을 갈 았 지 . 섬뜩 하 게 웃 지 마 . 너무 무서워 . 내 가 너 를 잊 었 겠 니 ? 죽 어 버리 는 게 나 은 인간 죽 어 ! !!!!!! 내 이럴 줄 알 았 어 . 에 신고 를 . 아주 빠르 고 편하 게 보내 줄게 . 그만둬 ! ! 죽 어 ! ! 쓰레기 같 은 아 ! !!,0
야 너 는 혼자 잘난 척 그만 해 꼴 보 기 싫 으니까 그래 야 동기 다 니 싫 어 해 . 혼자 알 아 가지 고 내 가 언제 잘난 척 했 는데 ? 새끼 봐라 . 아닌 척 하 네 . 야 너 만 맨날 부장 님 께 예쁨 받 고 혼자 만 이득 보 잖아 장난 하 냐 ? 아니 나 는 . 질린다 . 조용히 찌그러져 살 피 해 주 지 말 고 . 야 그냥 회사 때려쳐 사람 다 너 싫 어 하 니까 지만 지 가 왕따 인 줄 모르 나 봐 . 재수 가 없 으려니까 . 하 .,2
야 자식 명품 벗 어 봐 . 나 사 려고 하 던 건데 입 어 만 보 자 네 . ? 이거 벗 으면 맨몸 에요 내 꺼 입 어 봐 . 너 나 바꿔 입 는 게 더 잘 어울리 네 고맙 다 임마 그러 세요 . . 선물 받 은 겁니다 . 선물 나발 고 . 니 가족 좋 은 거 많이 입 고 고 댕기 더라 ? 니 네 동생 집 에 들어가 는 시간 매번 8 시 쯤 더라 ? 구경 가 되 냐 ? 동생 건드리 지 마십쇼 . 건드린다 그래 ? 친해 지 고 싶 은 거 지 . 나 좋 은 옷 좋 은 거 다니 는 보 자 . 옷 가지 시 고 그만 해 주 세요 . 누굴 봐 ? 얘 봐라 . 누굴 거 지 보 네 죽 고 싶 냐 그런 거 아닙니다 . 제발 부탁 드립니다 .,1
혹시 얼굴 녹 는 느낌 뭔지 아니 ? 죄송 합니다 . 염산 너 의 얼굴 을 다 녹여 . 잘못 했 습니다 . 앞 으로 더 이상 얼굴 못 다니 게 해 줄게 . 살려 주 세요 . 평생 만 보 다가 죽 게 되 겠 지 . 하 라는 데 다 할게요 . 거울 에 비친 네 모습 을 네 스스로 혐오 하 게 . 살려 주 세요 .,0
한희영 씨 네 ? 주말 에 당직 좀 대신 서 줘 네 ? 제 가 요 ? 우리 팀 한희영 씨 두 명 있 어 ? 제 가 . 아 니 가 바빠서 이번 주 에 있 는 데 바꿔 줄 있 잖아 . 일 있 는데 별거 중요 거 아니 지 ? 내 가 결제 올려놓 을 게 아 . 하 . 네 .,2
야 뒤 질 래 ? 하하 아 ? 내 가 . 잘못 ? 내 가 오늘 까지 내 아이디 레벨 30 만들 어 오랬 지 . 만만 하 냐 이제 ? 아 . 진짜 . 엄마 가 컴퓨터 을 뽑 아 버렸 어 . 자식 에 어미 네 . 야 내 가 너 괴롭히 는 거 야 ? 괴롭히 다니 우리 친구 잖 아 . 그치 우리 친구 지 . 근데 친구 부탁 어 줘 ? 개 같이 맞 을래 ? 내 가 내일 까지 는 무조건 해 올게 . 정말 ! 내일 까지 해 오 면 너 애 앞 바지 벗 을 줄 알 아 . 미안 해 성찬 아 .,3
야 새끼야 줄 서 있 는 거 보이 냐 ? 모가지 를 확 비틀 어 버릴까 보 다 라고 ? 어서 꺼져 셋 센다 . 눈딱지 깔 고 새꺄 이런 미친 놈 . 달린 입 라고 함부로 . 옥수수 좀 우수수 ? 그래 그래라 새꺄 너 이리 봐 오늘 내 가 황천길 가게 해 주 마 그래 보 시 든 지 니 배때기 에 칼침 좀 쑤셔 줘야 새끼 가 을 듣 겠 구만 입 만 살 아서 나불대 기 는 .,0
자 이번 달 이벤트 아이디어 회의 좀 팀장 님 ! 는 을 생각 해 봤 는데요 박사 그건 좀 진부 하 지 않 아요 ? 유행 다 끝난 건데 이제 와서 아 그런가요 ? ? 음 그래 그건 좀 루즈 같 네 다른 없 나 ? 은 요즘 트렌드 던데 요즘 라니 ? 증거 있 어 ? 근거 자료 있 어 ? ??? 서 나온 얘기 ? 가 지 ? 그래 박 사원 너무 자기 생각 을 화 시켜서 말 경향 있 어 그러 지 말 아 회사 는 되 나 박 사원 아직 신입 라서 모르 는 게 많 아요 장 님 제 가 더 많이 매번 말 해줘도 모르 네요 그래그래 정대리 가 많이 알려줘 내 가 항상 든든 해 정 덕분 에 싼 똥 다 치우 고 다닌다며 앞 으로 고생 해 줘,2
야 너 는 애 ? 있 어 아니 그건 아닌데 겁나 못생긴 다니 면 좀 말 좀 심한 거 아니 니 ? 가 말 심해 사실 그대로 건데 기분 좀 나쁘 다 ? 나 는 너 생각 말 건데 ? 못생긴 애 다니 면 너 같 은 취급 받 을걸 ? 설마 못생긴 애 다니 면서 너 이뻐 보일려고 같이 다니 는 거 아니 지 말 좀 기분 나 는 애 진심 으로 친구 생각 하 고 있 어,3
난 니 가 올 줄 알 았 어 . 우리 가족 인질 잡 아 ? 니 가 사람 야 얼굴 보 기 가 힘든데 라도 봐야지 ? 됐 고 우리 가족 그래 살려 줄게 살려 줄 테 니까 명 살려 줄 마다 니 장기 하나 씩 띄 어 간다 . 정말 아직 정신 을 못 차렸 구나 그러니까 내 가 서 나간 거 야 알 어 ? 모르 겠 고 가족 죽 는 으로 지켜볼 거 야 ? 절대 돼 털끝 하나 라도 건면 너 넨 내손 에 죽 어 . 아이고 니 장기 가져가 게 마취 주사 부터 맞 자 우리 가족 은 풀 어 주 는 다 .,0
옷 좋 아 보인다 그래 야 이리 패스 야 받 아라 어서 돌려 줘 심심 한데 옷 농구 어떠 냐 ? 내 가 멋지 게 옷 으로 골 넣 어 볼께 엄마 가 사 주 신 내 소중 옷 야 어서 야 니 으로 농구 하 니까 농구 맛 난다 하하하 제발 돌려 줘,3
야 길동 . 네 선배 님 ! 오늘 은 왠지 더 커진 거 ? 원래 어마어마 했 지만 . 그러 냐 ? 그러 네 ! 뽕 야 ? 네 라고요 ? 아니 네 키 말 야 . 키 얘 다른 생각 했 다 . 봤 는데 그게 아니 라 오해 말 인 거 같 은데요 . 아 선배 가 장난 치 는 건데 정색 . 우리 길동 진 지충 야 ? 아 나 진 지충 노 는데 .,3
비켜 야 사람 어휴 외국인 한테 대마초 냄새 나 네 뭔 소리 야 꺼지 라고 이거 내 고 사람 아 경찰 한테 신고 . 너 칼 보이 지 ? 당장 저리 가 지 찌른다 살려 주 세요 차 드릴게요 하여튼 래야 말 을 어요 근데 가 널 살려 주 면 날 신고 뻔하 고 죄송 해요 제발 살려 주 세요 약 을 먹 고 시력 을 내 인상 착의 는 아니 면 죽 던가 죄송 합니다 . 번 만 봐 주 세요 없 다 빨리 해,0
야 현 과장 너 따위 밖에 못 하나 네 ? 무슨 일 니까 ? 갑자기 직무 수행 능력 떨어졌 어 일 처리 가 마음 에 어 아니 평소 직원 처럼 했 는데 . 야 잘 면 더 잘 할려고 해야지 놀러왔 냐 ? 죄송 하 지만 약간 너무 하 신 아닌가요 새끼 가 감히 따져 ? 아니 제 가 틀린 말 을 했 나요 ? 우리 직원 노예 에 요 ? 야 너 회사 잘 해 봤 자 넌 노예 아니 고 도구 야 새끼야 아니 진짜,2
넌 키 작 냐 ? 아직 성장기 니까 더 클 거 야 내 가 볼 그게 다 큰 거 같 은 데 160 까지 는 넌 부모 님 호 빗이 니 ? 난 괜찮 지만 우리 부모 님 은 건들 지 마 효자 키는 작 아도 성격 은 있 네 쪼 다가 그만 해 친구 끼리 사이좋 게 지내 자 병신 친구 냐 너 잖 인 키 가 자 고 싶 어서 그런 거 아니 야 나 한테 대체 왜이 라 낳 아 준 니 부모 를 원망 해라,3
야 수민 아 돈 좀 빌려 줘 혹시 어제 빌려 간 거 는 언제 줄 꺼야 필요 없 고 오늘 꺼 같이 줄 게 아 근데 내 가 돈 진짜 없 어서 아니 친구 한테 돈 못 ? 미안 해 지금 빌려 주 면 너 후회 줄 알 아라 얼마 빌려 줘야해 ? 5 만 원 꼭 갚 아 줘,1
대리 . 내 가 이거 파쇄 해 달 라고 하 지 않 았 나 ? 앗 지금 하 겠 습니다 ! 하 . 시킨 지 가 언젠데 거 에요 죄송 합니다 . 이런 거 하 나 못하 는데 같이 일 해요 . 짜증 나 . 죄송 합니다 . 됐 으니까 가 서 커피 하나 사 와요 네 대답 제대로 하 네요 이젠 ? 아닙니다 . 제대로 하 겠 습니다 .,2
지금 나 헤어지 자고 거 야 ? ? 그만 하 자 너 내 헤어지 자고 말 버린다고 했 지 무서워 그러 지 마 입 잘라 버리 고 다리 버릴 거 야 . 다시 번 말 해 봐 이러 는 너 의 모습 에 지쳤 어 헤어지 자는 거 지 ? 너 죽이 고 너희 부모 님 죽여 버릴 거 야 신고 거 야 신고 해 봐 . 전 에 없애 버릴 거 니까 무서워,0
아니 아이 가 헛걸음 하 게 만들 면 어떡 해요 ! ! 제 가 종 분명 적 은 대로 주 셨 으면 되 는데 ! ! 가 종이 를 보여 주 지 않 았 어요 . 씨 티비 돌려 봐요 ! ! 그러면 ! ! 아니요 어머님 . 소리지르 지 마시 고 제 가 잘 했 습니다 . 그러면 제 가 아이 오 게 하 지 마시 고 직접 차 타 고 가져다 드릴게요 . 주소 되 세요 . 지금 백화점 에 있 으니까 오 세요 네 . 그러면 제 가 30 분내 갈테 니까 조금 만 기다리 세요 . 아휴 이런 식 으로 일 하 는 사람 있 어 . 어머님 죄송 합니다,3
카드 연체 있 으시 죠 ? 추심 나왔 습니다 연체 라니요 전 카드 를 쓴 적 없 는데요 당신 아드 님 신 이름 으로 카드 받 아서 카드 론 연체 대금 당장 갚 으시 면 신용 불량자 되 시 거든요 ? 우리 ? 그럴 리 가 절대 없 어요 카드 내역 보이 시 죠 ? 보 세요 아주머니 주민 번호 발급 받 아서 쓴 내역 을 우리 아들 그럴 리 가 없 는데 . 신용 불량자 될 거 예요 말 거 예요 문자 보낸 장소 당장 2 천만 원 가져오 셔야 해요 신용 자 라니 . !! 알 겠 습니다 당장 갈게요 잠시 만 요 저희 가 시간 좀 만 기다려 주 세요,1
야 너 내 심부름 꾼 거 야 ? 내 가 . 해야 해 너 같 은 찐따 놀 아 주 는데 해 ? 그냥 찐따 게 하 이것 봐라 ? 찐따 가 아니 라 맞 는 찐따 인데 . 내 가 뭘 잘못 줄 모르 겠 어 이유 가 듣 고 싶 냐 ? 응 . 궁금 해 왜냐면 너테 만 말 해 줄게 생긴 게 에 어서 그래 . 진짜 너무 하 다 너 그니까 골라 그냥 좋 게 심부름 졸업 까지 맞 는 찐따 할지 ?,0
야 넌 좀 나 한테 와야겠다 네 세요 여긴 에 요 시끄럽 고 넌 이제 강간 당할 거 야 살려 주 세요 아니 넌 죽 어 살려줘 봤 자 하 겠 냐 ? 한테 신고 게 뻔 하 지 저질 싸이 코야 죽이 면 널 영원 웃 기 자빠졌 네 니 가 돼지고기 를 먹 었 다고 너 가 돼지 의 저주 에 ? 제발 살려 주 세요 넌 나 한테 감히 대들 었 어 서 감히,0
회장 약속 된 은 주 셔야죠 제 가 아무리 성적 좋 아도 자네 누군가 자네 가 우리 회사 직원 었 나 참 기 가 찰 노릇 군 님 . 나 가 경호 팀 부르 기 전 에 회장 님 이거 다 녹음 됐 어요 언론사 에 자식 잘 없 으면서 뻔뻔 하 게 내 건드 네 솔직히 회장 님 가 있 습니까 직원 기 가 막히 게 굴려 먹 은 만 있 는 주제 에 그래 능력 있 는 직원 잘 이용 하 는 게 재능 인 거 야 멍 그런 잘 사람 위치 에 있 어야 하 는 거 고 아니 월급 라도 잘 챙겨 주 던가 가 막혀서 아 나 잘 챙겨 줬 어 너 같 은 쓰레기 는 줄 퇴직금 월급 은 아니 진짜,2
일 끝 나 고 하나 대리 여자 친구 만나 러 갈 거 같 습니다 . 여자 친구 는 다음 에 만나 고 나 먹 으러 가지 아 한달전 부터 약속 라 될 거 같 습니다 . 자네 는 내 술 보다 여자 친구 가 중요 한가 보 네 먼저 선약 라 힘들 거 . 자네 여자 친구 덕 에 생활 힘들 어 지 겠 네 그거 연결 되 는 겁니까 . 여자 친구 만나 러 가 세요 그러 십니까 .,2
야 돼지 너 자꾸 이르 면 한테 이를 거 야 일러라 돼지 야 돼지 야 너 나 한테 이러 는 내 가 뭘 못 했 는데 ? 눈 앞 니까 돼지 야 너 이거 폭력 인 거 알 고 있 어 ? 니 가 어쩔 건데 돼지 야 신고 하 게 ? 집 에 뭣 없 는 게 집 이야기 는 나와 너 너무 심한 거 아니 니 임대 야 니 가 뭔데 너 정말 너무,3
아까 10 시 에 배민 스테이크 덮밥 사람 인데요 10 시 요 ? 벌써 4 시간 이나 지났 는데 . 무슨 일 신데요 ? 손 님 한테 밖 에 말 을 못 해요 ? 아닙니다 죄송 합니다 오늘 스테이크 제대로 된 고기 쓰시 는 맞 아요 ? 네 저희 는 수입 된 납품 받 아 조리 하 고 있 습니다 . 고기 가 너무 질겨서 아이 가 씹 지 못했 어요 . 이거 환불 해 주 세요 . 손님 배달 특성 상 조리 후 에 바로 배달 다 해도 고기 의 육질 상태 가 시간 흐름 에 저하 되 는 은 당연 합니다 말 했 어요 ? 반 이상 드셔 놓 고 환불 하 시 면 어떡 해요 . 지금 고객 인 내 가 잘못 했 다는 거 에요 ? 이거 되 겠 네 . 당장 업체 본사 에 전화 하 고 배민 고객 센터 에 다 신고 거 에요 . 당신 바닥 장사 못 해 이제 .,3
다 엎드려 살 고 싶 으면 살 . 살려 주 세요 . 내 가 을 하 는지 알 겠 지 빨리 현금 뽑 아서 다 봉투 에 담 아 네 네 알 겠 습니다 . 주 세요 시끄럽 고 뜸들이 지 마 빨리 해 있 습니다 . 이게 다 야 ? 난 다 알 있 어 . 얕 팍 수법 으로 빼돌릴 마 .,1
빨리 일 처리 해 죄송 합니다 김 대리 이번 에 는 승진 해야지 죄송 합니다 빨리 시정 하 겠 습니다 새끼 는 승진 애기 가 나와야 일 을 해요 아닙니다 빨리 수정 하 겠 습니다 집안 사람 생각 해 ? 죄송 합니다 아니 군대 갔다온 사람 빨리빨리 해야지 수정 하 겠 습니다,2
야 너 가 우습 게 보여 ? 무슨 소리 야 . 갑자기 말 했 지 . 내 말 들으면 죽여 버리 겠 다고 . 내 가 언제 . 나 니 가 원 하 는 대로 다 했잖아 . 어제 밤 에 나오 라고 했 을 나왔 잖아 ? 땐 . 봐서 . 나갈 가 없 었 어 . 정말 미안 해 너 때문 에 내 가 어제 얼마나 우스운 을 당했 는지 알 아 ? 다음 부터 는 . 그럴게 . 딱 어제 하루 였 잖아 . 앞 으로 는 똑바로 해라 . 니 네 까지 너 때문 에 죽이 고 싶 으니까 . 제발 그러 지 마 . 미안 해 .,0
독약 먹 을래 ? 아니 총 내놔 딸 에게 독약 줄 거 야 ? 하 지 않 을 거 면서 정말 인데 ? 쿠키 에 을 탈 있 는 데 그러 니 어서 내려놔 지금 내려놔 폭파 시키 기 전 에 어,0
내 말 어 ? 불 버릴 거 야 되 상처 입 고 ? 아니 라도 던져 맟추기 전 에 내 어 알 았 어 폭발 라도 시킬 거 야 되,0
안녕 ? 내 가 친구 대화 해 봤 는데 과거 아주 대박 더라 너 도대체 무슨 소리 하 는 거 야 ? 아주 학교 알아주 는 대 빵 었 다면서 남친 알 면 ? 있 어 ? 증거 있 냐고 ? 음 내 가 증거 없이 여길 올 라고 생각 했 어 ? 사진 빼 박 있 는데 ? 너 도대체 나 한테 이러 는 거 야 너 같 은 한테 는 남자 는 과분 하 지 원 하 는 게 뭔데 ? 냐 ! !! 매달 100 만 원 씩 내놓 던가 ? 싫 으면 다 공개 하 지 . 최대한 마련 해 볼 게,1
. 대리 님 . 혹시 서류 올려야 하 는지 아세요 ? 그걸 나 한테 물 어요 . 알 아서 해결 하 세요 . 아 . 네 . 또 쟤 야 ? 몇 번 이러 면 포기 법 한데 . 눈치 가 없 는 건지 끈질긴 건지 하여튼 가 됐 든 도움 돼 . 서류 는 뭔데 ? 없 는 그냥 지어낸 건데 ? 멍청 해 하여튼 . 대리 님 . 장 님 서류 냐고 물 어 보 시 는데 . 를 나 하 죠 ? 대리 님 한테 하 라고 . 내 가 언제 그랬 어요 ? 증거 있 어요 ?,2
이봐 최 대리 . 와봐 . 네 과장 님 . 가 번 을 했 어 ! 확인 똑바로 하 라고 몇 번 말 했 냐고 ! . 죄송 합니다 . 확인 은 . . 지금 부터 너 는 말 하 지 마 . 자격 없 어 . . 정말 죄송 합니다 . 다시 는 이런 일 없 도록 하 겠 습니다 . 또 몇 번 을 말 해야 알아들 어 ? 말 하 지 말 라니까 진짜 죽여 버리 고 싶 네 이거 . 과장 님 . 제 똑바로 다시 교육 시켜 놓 겠 습니다 . 열 내지 마시 고 담배 나 대 죠 . 너 니 후배 교육 똑바로 시켜 놔 . 또 꼴 나면 니 뒤지 는 거 야 . 최 . 너 진짜 뒤지 고 싶 냐 . 팀 분위기 이따위 만드 니깐 ? 그냥 죽 어라 . 되 는 거 도와줄까 옥상 밀 어 줘 ?,0
아 진짜 짜증 나 게 하 네 너 내 가 뭘 했 는데 그래 일단 맞 으면 제발 무리 좀 시키 지 마 이게 무리 하 다고 ? 지금 까지 잘 우 쭈쭈 야 얘 동생 있 잖아 학교 다니 는 아 걔 얘 동생 야 ? 제발 은 냅 둬 지 마 제발 너 하 는 봐서,0
저기요 문 좀 열 어 주 시 겠 어요 ? 네 시 ? 내 손 에 든 거 보이 지 ? 좋 은 말 문 조용히 열 어 소리 바로 찌른다 우리 들어가 면 문 닫 아 네 야 개자식 엄청 짖 어 대 네 잡 아서 앞 으로 데려다 놔 돼요 제 가 제일 의지 하 는 반려 견 에요 . 참나 넌 지금 까딱 하 면 죽 을 상황 그런 말 나오 냐 ? 뭘 원하 시 는 건데요 . 너무 무서워요 . 가 지금 경찰 한테 쫒기 고 있 거든 ? 아무 말 하 지 말 고 평소 처럼 지내 딱 3 일 만 있 다 나갈 거 니까 만약 한테 라도 하 면 너 가 제일 사랑 하 신다는 당연 하 고 너 바로 죽여 버린다 . 네 말 하 신 대로 지낼 테 니 제발 흉기 좀 내려 주 세요 .,0
없 는 애 가 도시락 은 맨날 싸 주 시 는 거 야 ? 할머니 가 . 아침 에 매일 해 주 셔 . 우와 할머니 너 때문 에 하 시 는 거 네 ? 아침 . 하 시 면서 . 내 꺼 챙겨 주 시 는 거 야 . 우리 할머니 나 이뻐 해 주 셔 . 그게 너 이뻐 해 주 는 거 겠 냐 ? 그냥 오갈 데 없 는 니까 봐 주 시 는 거 ? 쯧쯧 . 엄마 . 없 는 거 어딨 는데 ? 계신데 ? 모시 고 ! 곧 체육 대회 잖 아 우리 엄마 멀리 있 는 거 야 . 없 는 거 아니 라고 . ! 는 있 는데 못 오 는 거 야 ? 너 같이 싫 으시 데 ? 아 버리 고 간 ? 그만 해 너 정말 . 나빠 !,3
김 대리 는 다리 예뻐 아닙니다 . 응 ? 피부 부드러운 거 봐 부장 님 . 아니 . 딸 같 아서 그래 좀 불편 합니다 아니 . 김 대리 . ? . 나 성범죄자 취급 해 ? 어 ? 박 사원 거 내 가 잘못 건가 ? 그게 입 있 으면 말 해 봐 !,2
땡땡 씨 오늘 끝나 고 시간 있 어요 ? 네 일 인가요 팀장 님 ? 아니 땡땡 가 너무 열심히 내 가 특별히 땡땡 씨 이뻐서 사 주 려고 하 지 . 네 ? 말씀 은 감사 하 지만 제 오늘 선약 있 어서 될 같 아요 . 땡땡 씨 남자 친구 있 어요 ? 네 있 긴 한데 그건 물 어 보 시 죠 ? 아니 . 회사 이쁘 게 치장 오 나 물어본 거 지 . 아 원래 를 꾸미 는 좋 아 오 는 거 에요 . 바로 남자 친구 만나 러 가 려고 그러 는 건 아니 고 ? 아니 에요 . 오해 하 지 .,2
오빠 바람 피 는 거 야 ? 오해 무슨 바람 여자 문자 주고받 은 거 야 ? 밥 먹 었 어 ? 아니야 회사 직원 잖아 출장 갔 을 점심 시간 겹쳐서 밥 먹 은 거 고 마음 없 는데 밥 을 먹 을 있 어 ? 아휴 야 야 정말 이이 손잡 았 지 ? ? 나 진짜 죽 는 꼴 보 고 싶 어 ? 성적 으로 생각 해 좀 오빠 지금 년 편 드 는 거 야 ? 이년 죽 고 나 죽 는 거 보 고 싶 어 지친다 지혜 야 제발 진정 해,0
야 오랜만 야 ? 세요 ? ? 나 고교 같 은 반 었 잖아 ? 아 . 그랬 지 ! . 내 가 지금 바빠서 . 가 면 되 지 오랜만 에 만났 는데 돈 좀 빌려 줘 . 라고 ? 에 뺏 어 가 더니 나 한테 그러 는 거 야 나 돈 없 어 그때 는 고분고분 하 더니 맞 고 줄래 . 줄래 ? 직장 ? 내 가 찾아갈테니 5 백만 원 만 준비 해 . 싫 어 . 내 가 줘야 해 . 돈 없 어 . 제발 이제 그만 해 줘 되 겠 네 . 옛날 맞 아 . 있 네 카드 . 비밀 번호 말 해 번만 야 . 제발 다시 는 때리 지 마 . 제발,1
야 신입 너 나 일 하 는 게 천 차 월급 은 정도 차이 냐 ? 죄송 합니다 죄송 하 면 회사 나가 시 구요 잘 하 겠 습니다 . 입 으로 만 잘 하 실 거 면 그만두 시 구요 . 다니 시 는 보다 그만두 시 는 게 동료 에게 됩니다 . 열심히 . 너 애 은 브레인 되 는 데 만 판 으로 가 세요 . 좀 ! 죄송 합니다 .,2
어 ? ? 불렀 어 너 내 가방 어 가방 ? ?. 니거 ? 어 내 가방 싫 어 . 내 가 야 그냥 을래 ? 그냥 을 게 짜증 나 게 진짜 오 다가 떨 어 트리 죽 는다 잘 와라 알 겠 어,3
안녕히 가 세요 사장 님 야 나가 니까 일 좋 지 그치 네 ? 사장 님 죄송 합니다 . 그러 게 밝 은 목소리 저리 꺼지 라고 하 면 어떡 하 냐 그런 적 없 어요 님 오해 에 요 시끄러 너 보 자 님 지금 일 해야 돼서 잠시 만 나중 에 라도 연락 드리 면 하 너 너 해고 당할 준비 하 고 있 어,2
너 는 옷 을 입 어 ? ? 내 마음 인데 ? 너 는 너 생각 하 는 같 아 내 가 옷 입 는 게 다른 사람 을 위할 일 야 ? 당연 하 지 보 는 많 은데 이기 적 네 너 야 말 이상 하 다 오지랖 아니 니 ? 아무튼 보 기 가 좀 . 거지 아니 고 ? 거 지 ? 너 지금 거지 했 어 ? 아니 입 는 스타일 꼭 거지 같 잖아 너 정말 말 다인 줄 알 아 ?,3
담배 좀 사와 나 청소년 인데 그니까 가 걸리 지 않 게 니 가 사오 라고 줄 몰라 나 달 라고 하 면 되 잖아 말 많 아 못하 겠 어 될 거 같 애 그러 면 훔쳐 가져오 라고 미안 해 못하 겠 어 아 맞 고 갈래 그냥 갈래 아 알 았 어,3
얼마 있 냐 ? 예 ? 지금 요 ? 만 원 만 빌려줘 봐 과장 님 돈 없 으세요 ? 지금 갖 고 왔 어 . 담 에 돈 줄 건 계산 해요 ? 일단 너 계산 하 고 에 회식 비 따로 청구 해 돈 없 어요 과장 님 . 인턴 일 하 고 싶 으면 잘 생각 해 . 다 너 하 는 말 야 예 알 겠 습니다,1
니 네 부모 주소 다 알 고 있 어 나 인생 막사 는 놈이야 지금 협박 하 는 건가요 협박 ? 지금 이게 말 만 협박 하 는 걸로 들려 놈 죽 이나 두 놈 죽이 나 똑같이 죽 을 까지 못 나오 는 건 똑같 아 다 모가지 번 씩 만 그어 버리 면 끝 야 이러 세요 제 가 빌 면 되 나요 ? 이젠 다 쫑 났 어 . 배때지 를 쑤셔서 창자 구경 시켜 주 겠 어 가족 건들 지 마세요 니 새끼 니마 누라 니 애미 애비 하나 씩 눈앞 니 창자 을 감 아 졸라 죽여 주 겠 어 아 가족 건들 지 말 라고 너 먼저 뒤져 너 가족 뭔 상관 야 그래 죽여 죽여,0
너 가 학원 선생 님 지갑 돈 훔치 는 거 어 아 . 에 는 그냥 친구 니까 넘어가 려고 했 는데 내 입 조금 근질근질 하 네 . 어떡 하 라 . 우리 단 톡 방 니 가 도둑 질 했 다고 볼까 너무 재미있 을 같 은데 생각 해 ? 부탁 번 만 눈 감 아 줘 그래 . 내 입 막 으려면 돈 가져와 . 100 만 원 . 가 백만 원 있 어 . 가져와 . 니 네 집 잘 살 잖아 . 내 가 가 서 좀 털 어 봐 ? 아니 야 . 알 았 어 . 얼른 구해 볼게 . 소문 쫙 나 서 학교 학원 얼굴 못 하 는 있 어 눈치 있 게 돈 빨리 가져와서 내 입 을 막 는 게 좋 을 거 야 .,1
야 . 화장실 빨리 나와 . 나 급해 . 왜에 ? 난 아주 볼일 중 인데 ? 야 . 빨리 나오 면 죽여 버린다 . 내장 꼬이 는 느낌 란 말 야 ! ! 어 그때 가 갖 고 싶 었 던 샤프 나 줘 ? 그걸 줘야 하 는데 ! 싫 으면 있 던가 쾅쾅쾅 ! ! 줄 께 줄께 빨리 나와 ! ! 나오 면 진짜 문 부숴 버린다 ! !! 철컥 들어가 봐 후 .,1
길동 아 나 이것 좀 빌려 주 라 . 어 ? 이거 내 가 아끼 는 거 라 돼 . 야 달라 했 냐 빌려 만 달 라고 . 아니 그게 . 너 전 에 빌려간 거 다 돌려줬 잖아 . 얘 봐라 . 얘 가 사람 을 깡패 취급 하 네 어 ? 아니 그게 . 길동 아 우리 친구 잖 아 그래도 이건 진짜 돼 . 그냥 주 면 될 을 시끄럽 게 굴 고 있 어 너 감당 있 겠 어 ? 미안 알 겠 어 . 줄 .,1
여보세요 . 오빠 우리 헤어지 자 또 그래 ? 내 잘못 했 어 . 이젠 나 버티 기 힘들 어 . 화나 면 때리 고 물건 던지 는 거 . 미안 . 땐 내 가 심했 다 진짜 . 아니 . 내 가 미쳤 지 . 가 바뀔 있 을 거 라 했으니 . . 내 가 미안 하 다고 했잖아 . 말 만 . 벌써 3 번 째 야 . 하아 . 이번 엔 진짜 야 . 진짜 . 야 ! 내 가 미안 하 다고 . ! 좀 봐 주 면 되 냐 ? 만남 든 신뢰 가 바탕 하 는데 . 솔직히 오빠 못 믿 겠 어 . 너무 무서워 . 너 지금 나 헤어지 면 나 손목 긋 고 죽 어 버릴 꺼 야 . 여보세요 ! ! 야 ! 야 ! 너 수신 거부 했 지 . 후회 하 지 마 라 ! ! 내 가 너 집 까지 찾아간다 . 같이 약 먹 고 확 죽 기 전 에 . 전화 받 아 ! !!,0
야 내 가 너 좋 다고 했잖아 . 번 만 나 주 면 돼 ? 거 스토킹 너 . 자꾸 그럴래 ? 가 가 싫 은 데 알려 주 면 고칠 게 내 의사 하 고 다가오 는 거 자체 가 싫 단 말 야 . 거짓말 하 지 마 . 가 못 생겨서 싫 은 거 지 ? . 너 마음 더 못생긴 거 알 아 ? 말 다 ? 너 비싸 게 구 니까 그러 는 거 잖 아 비싸 게 군다고 ? 너 이거 성희롱 인 건 알 ? 하 어 가 없 다 . 좀 귀엽 게 봐 줬 더니 기어오르 네 . 야 . ?. 죽 고 싶 어 ? 아니 면 죽 기 직전 까지 맞 아 볼래 ? 너 그래 ! ! 나 갈 거 야 ! 너 지금 발짝 라도 움직이 면 죽여 버릴 거 야,0
