clean_text,label
그거 사줘 안사주면 죽어버릴거야 이러지마 돈없어 나한테 해준게하는것뭐있어!!! 이것밖에 없어 제발 이러지마 진짜 죽는꼴 보고 싶어? 그런말까지하는거 죽기 내가 거짓말 같아? 나죽고 당신도 죽일거야 다 태워사주!!! 정신차려 언제 이럴거야 아니야싫음 돈 벌어와 버릴거야라고!!! 알겠어 노력해볼게,0
저기요 왜 단팥빵 하나가 안오는 거죠? 가 단팥빵 안보내드렸나요? 네 안보내드렸어요. 심지어 소보로빵? 2개 시켰는데 1개 왔어요.죄송합니다잠시?요. 주문 확인하겠습니다도 혹시 주문번호가 어떻게 되시나요. 71번저희요 네. 확인했습니다. 고객님죄송합니다 .. 저희제발 맞게 보냈는데 배달하는 과정에서만오류가 있었나 봅니다..그렇죠 배달하는 과정에서 오류가 있던거죠만 근데 일을 왜 이딴식으로 밖에 못해요? 네. 죄송합니다. 똑바로 교육 좀 는 받아요. 수준 떨어지게. 네 이.,3
누가 오늘 몸이 안좋아 를.어찌조퇴를 갑자기? 니 회사만 나오면 몸이 한다고 아프나 아뇨. 어제부터어쨌다꼬안좋았는데. 니 어제 뭐했는데지 몸이 안좋아서 집 가서 잤어요. 그걸웃기는내가 어찌 믿노?조퇴니가 술퍼먹고 ? 구라까는지 내가 아는데? .저 술 안마시는 거 아시잖아요. 내는 모르지. 니가 구라를 치는지 조퇴하고는가서 술퍼마실? 저아노? 저한테 도대체 왜 그러세요. 내가 뭘 아프다고 아네,2
제대로 대답 못할 때마다 네 동생거손가락같은! 이 풀어줘하나 말대꾸 하면 발가락죄하나씩 날아간다 내 쉽게은 가 없잖아 왜 없어 너 핏줄을 둔 죄가 있지 말할게! 아니 내그랬니 널 동생 믿을 수 없지 자 어느 손가락부터 건드려볼까 제발 그만해! 그러게 진작 불지 가,0
어이 김 아무래도 이줘님 오늘 하라고 했던 서류 하고 다 끝냈어오늘 아.그게 아직까지 마무리가 다 안됐습니다 야 지금들시간이 몇신데 그걸 아직까지도 다 못정리 있어? 처리를 뭐 어떻게 곧있으면 퇴근시간인데 뭐 어쩔려고 그래? 죄송합니다.보이는해서라도일마무리 하겠습니다. ???그래 야근할라고 하는거야그럼 저기 내 책상위에 야근 서류 도 마저 들고 가서 정리해서 내일까지 나한테 다시예부장 저 부장님. 저것까지 하기는 좀 벅찰것같습니다. 벅차? 아.뭐 회사일이대리그렇게 힘들면 쉬 평생 쉬어야지고 내일부터 그냥 나오지마 아닙니다 내일까지 다 해서 드리겠습니다.,2
어이. 정성을 다해 한테. 사랑합니다 고객 . 무엇을 도와드릴까요? 아니. 시발 니네 회사 가아물건이 이환불 말이 돼죄송합니다 자마자 부숴지잖아 . 그러셨군요 고객님. 그러면 어떻게 도와드리면 될까요? 환불을 원하시나요? 까지 장난해? 방법은 니가 왜님나모시겠습니다 물어봐?찾아와야지너 돈 받고에서일하는거 아니야? 윗 사람 불러와.가짤리고싶지 아주? ? 고객님. 그럼 제를 환불 절차 도와드리겠습니다. 구매하신 카드 번호 알려주시겠습니까? 게이 문제가 아니라 내 받은 정신적 피해지금 보상해줘야겠는데? 너네사때문에 내가 얼마나 피해산 봤는지.알아? 죄송합니다 고객님.,1
내가 꽤 대단한 ? 고 되잖아. 그게 말이야무슨 와 한채아의 사진. 그걸 네가 어떻게안 이걸 기자들한테 뿌리면원하는어떻게 될까? 무슨 말도 .!!!?? 되는!!!알내놔!! 어허 나한테걸이러면 안 될텐데? 하. 게 뭐야? 오백만원만만보내줘. 오 오백? 왜 못 보내겠냐? 그럼 이건 뿌리고 자 잠시 !!! 줄게너주면 있거든!!,1
얼굴아너처럼 생기면 어떤 기분으로 살 ? 진짜 불쌍하다. 넌 꼭 나중에 성형해. 알겠지와 . 조언해줘서더고마워. 우리니까 조언해주는 거야 . 진짜 못생긴 얼굴살렸다치워라. 다행.. 요즘비쌀듯마스크 쓰고 다녀서 넌 좀 좋겠다? 와 개인정 마스크가 너 진짜 푸하하하 너 ?도 존나 크니까 큰 마스크 사면 더 비싸? 아니야이야 인정 후 모자도 꼭 쓰고 다니길 바랄게.,3
김대리 요즘를누가 회사에서 벨트 안해? 맞아요. 박팀장님처럼 하면 얼마나 깔끔해 보여요아무리 팀장님 하지가 요즘벨트살이 쪄서요. 지금 말대꾸 하시는 겁니까부끄럽지도 아니요. 죄송합니다. 살이야 ? 되고 .딱복장이 자유어떠만 최소한 깔끔하게 입어야 제 않을까? 죄송합니다. 김죄송합니다 요즘 옷처럼 일도 깔끔하지 못하던데 정신 좀 차리세요. 죄송합니다. 요즘 정신을 라지 두는지. 후임들 보기 빼면 않아요? 대리.,2
꼬마야. 여기거 했어먹은 등신들은 다 내편 이에요 같구나? . 라고 죽인다 죽일 거다. 니들 말을 들은 사람도 죽일 거야 저 사람이인범인거 말하면 하면 그랬지!! 죽일 거라고 했다 네 말을 들은 사람도 죽일 서말 먹물!!!!!! . 나찔러출소하면 너부터 죽인다. . 어디 잘 숨어봐. 찾으면 다시 바로 버리게 .,0
야 거기 왜봐. 돼잖아 그러세요. 가지 말고 사면 왜. 그걸 서 제가. 안사요 안돼면 가야에 내가 집지. 돈도 안주고 물건 망치고 선생님 제발요. 제가 안그랬어요 아닌데 만지는 거 다빨리봤는데 제발 안돼요. 살게요. 돈 내 예. 알겠습니다.,1
어머머 강대리봐 요즘 부쩍 상관 뭐 만나는 사람 있나 안그래도 요즘 소문 돌잖아요 양다리니 뭐니 그러니까 간도 크지 양다리를 회사 내부에서 저기요 일이 그렇게 없어요? 가서 일이나 하시죠 어머 강대리 다 들렸어? 작게가말한다고 했는데 네 다 들렸구요 그런 일 똑바로 증거 에이는그래도 아니땐굴뚝에 연기 겠어 막말로 내 그러던 말던 뭔 상관인데요 어머 얘 당돌하네 당연히없으니까이뻐지네있지 급떨어지게 하 쟤아세요 양다리라는 증거있어요? 증거도나없으면서 증거? 가 없지 난 그냥 니가 싫거든,2
오빠 나 임신한소리같아 갑자기 그게 무슨 것야 나 이번달에 생리가 없어 그래서 어쩌라고 오빠가 지난번에 실수해서 그런것같아 그게 내 애인지 어떻게 알아 니가 어디서 몸 굴리난 다녔을지 무슨 그렇게 해 당연히 오빠랑 내 애지 말니 말을못책임져야지 고 책임안져 니가 알아서 지워 오빠. 같이 믿어. 이러지마..저리 꺼져,3
누구야 내 동생 팬게 누구세요? 니가 김뽀뽀냐버릴테니까 니가 내 동생 때렸어?요네 제가 경찰서 때리진 않고 같이 장난친건데?너 죽고 싶어 한 번만 더 나대면 대가리 다 뜯어 버릴 줄 알아 형이나 동생이나 막나가는 건 똑같네 뭐? 너 밤길 조심해라더밤에 돌아다닐 때 헬멧 쓰고 다녀 대가리 박살나기 싫으면 와 무슨 말 그렇게 살벌하게 하세요? 제가 조심해 맞았거든요? 됐고 죽여 이름 한 번만 더 들리면 쥐도새도 모르게 니? 행동 을알겠어? 녹음했어요 김뽀뽄데에서 봬요,0
줘 계속 연락오는데 내놔간다도 아무것도데려와아니야. .누군데? 아무것? 아니라니까. 핸드폰 누구봐 내 핸드폰을 니가 왜 봐? 니가 지금 의심스러운 행동을 하잖아! 빨리 아까부터봐 누군지 보게! 아 싫다고!! 너 바람피냐? 니랑 저 새끼 둘 다 죽이고 깜빵 야 저새끼 아니라니까 오해라고!,0
자 오늘 오후 회의는 상담실3 에서 하겠어요 팀원들에게 전달해주세요 네 아 지은씨는 오늘되지 굳이 . 안해도지은에 않나요. 이 프로젝트 이해도 못하는 거 같은데 그러세요 그럼 씨 빼고 전달해요 회의 ?는 어딘가요 아 참석지은지은씨는 안 와도 될 거 같아요 왜요회의 우리끼리 할게요 회의는 저도 참여한 프로젝튼데? 씨가 없어야 분위기가 더 좋을 거 같아요 항상 저만 따돌리시네요,2
어 누구 닮은셧는데 ? 누구요 연예인 그 . . 연예인않습니다 다 너무 이쁘잖아요해주세요에이 개그우먼은 아니잖아요 네 ? 개그우먼요 ? 그럼 배우게요 ? 아 않아요가 오버했네뇨 계산 개그우먼 제은누구랑 닮앗는지궁금하지? 네 궁금하지 그계산이나 해주세요,3
아니 ?형씨 운전을 119로 하면것? 그따위?라뇨 말씀이 심하십니다 다 같이 죽자는거야 뭐야 !깜빡이 없이 들어오신건 그쪽입니다 뭐라고??? 그리고 보복성으로 차를 세우는 어떡해도 신고할수있습니다 지금 나를 신고보자고? ? 여기서 더하시면 신고하겠습니다 아니아니라!! 신고 할걸? 내가어지금 너 조져버릴거야 너는 112가 그따위에 전화해야할걸? 조금이따가도 그렇게 못잘놀리는지주둥이하겠다는거야 왜그러십니까!!,0
어이 노조 가입자 아니을어떻게 아셨어요 야 회사 컴퓨터에다 눈치 없이 노조 가입 켜놓으면 어떡하냐 저 그런적 없는데요님 컴퓨터 비번 알아내서 제 개인정보그리고봤죠??뭔소리야 아가 그런 야동이나 보는 찌질이로 보이나? 내 봤구나 뭐 이런 회사가 다 있어사람야 우리회사가 어때서 너희들 내가 이 자식 컴퓨터 건든거 본고 없습니다. 부장? 야 그리고 우리 회사가 어쩌 해고 넌 이제 어째야 쓰래기야,2
야 저 사람좀봐 얼굴이랑 딴데는 멀쩡한데 휠체어 타고 다니네 뭐라고 조용히 좀 얘기도 듣겠다 저기요가지금시선야 하신건지 알수있을까요 아 이지 말해아안했는데요 아 제가 다 들었는데요 얼굴 멀쩡하면 휠체어 타면 안되는거에요? 아 죄송합니다 신체가 조금은불편한것뿐저 그쪽야아무다를바 없는 한 사람일 뿐이에요 그냥 그런 생각 혼자 가자 입밖으로 내뱉지 않으셨으면될좋겠네요 그런말 들을때마다 더 괴롭거든요. 다 저는 얼굴이 너무 멀쩡하신데 무슨 사고를 당하셨나 궁금했을 뿐이에요 그런 편견 없이 보세요 그렇게 보는 들이 바뀌어야 때입니다. 이랑 그만하고 빨리하시고,3
오늘 커피 어려울은 누군가 막내가 사올까? 당번네 제가요이랑 내가 카드 이런건 부장님? 과장님 팀장님 들 쫙 돌아서?다받아서 사와 아닌저 지금 업무가 밀려서 것 같습니다. 줄테니까 막내가 주문 하는거야. 왜그래? 이런건 아닌거 같습니다. 죄송합니다. 아니 지현씨 왜케 꽉막혔어? 내가 그냥 사오라는?것도 아니고 돈을 주겠다는데 왜그래원래 회사 업무가 업무로 회사업무를 못하는 상황이라서요. 그냥 사오라면원래사와! 알겠습니다.,2
여기 샤인머스켓이 왜이렇게 안달아요? 네 무슨말씀이신가요? 샤인.이 포도라고 죄송합니다게 말이돼 저희가 그런작업에서는이분명히 샤인머스캣으로 판명이 났는데. 이상하네요. 그래서 내가 바꿨다고 말이돼? 죄송합니다 고객검수. 뜻은 아닙니다. 뭐가아니야. 딱봐도.그건데. 장난해? 죄송합니다. 됐고 지금 빨리 환불해줘야지. 진짜 소문내버릴거니까님네머스켓 . 고객님,3
가 부탁한 돈 가져왔어? 가 현실적으로내당장 100만원을 내야 어디서 구해 야 내가 오늘까지 가져오라고 했잖아 그래서 결국에 안 가져왔다는 거야? 미안해 30만원밖에 못 모았어 야 미쳤냐? 밖에 이거고작 안 했어야지? 수금을 하든 뭘 하든 구그치만 가! 그치만 뭐 말대꾸 하냐내일 지금 내모았다고 잘못했어? 아 아니야 미안해! 때리지만 마 ?까지 70만원 가져와라 알았어,1
야 다리병신. 일어나일어나겠지. 일어날저수 있지? 그러면너 걸돼 수 있는데 못 걷는 척하는 거잖아. 이러지마. 아니면 일어나보라고. 맞고 일어날래 그냥 일어날래.. 말도 못?? 입도 병신이야하냐 제발 그만 좀 괴롭혀 싶냐? 일어나라고. 거 휠체어 넘어뜨려맞고보자. 봐 .. 안 을. 내가 미안해뭐 제발 그러지 마.,3
나씨 아니 제. 일이 너무 많아서 그런데 제 주문 들어줄 수 커피? 아 넵!! 아니 사실 내가 백화점에서 예약 한 옷이 있는데 그것 좀 가져와주고 오는길에 있죠도 부탁할께 아. 아니 급하신 일이 아닌거 같은데. 사실 저도 일이 모르네 밀려있어서요가 . 그래?? 이 이 그렇게 어려운 부탁이니.?죄송합니다 아 그건 아니지만. 업무부탁 일인것 같아서요 참 사회생활 할 줄많이. 너 승진하기 싫구나?외 네?? 아. 그. 이건 또 욕심나나봐.? 그럼 오는길에 커피도 아. 요즘애들은부탁이렇게 눈치가 없어!,2
팀장님 응 혹시 다음날 이 날 휴가 사용 가능할까요? 왜? 친구들과 여행을 가기 해서요로없으면돼 네일 아니 아직 신입이잖아 일 더 배워야지 무슨 휴가그래도 저 지금줄.?한지 6개월 넘었고 일 해야될 일 다 마치고 다녀오겠습니다 야 안돼 일안 미리 더 게 아닙니다. 죄송합니다,2
여행 누구랑 ?되지 아 친구랑요 친구 누구? 남자친구다녀왔어요 아니요 대학 요 아 대학교에서 만난 남자친구? 아니요 그냥 친구요 아 요즘에는 흠도 아니야 솔직히 말진짜 ? 해도 그냥 친구요 아 그래그래 남자인 진짜동창그냥 친구이하,3
생각하는건데 너 진짜 못나 또 왜 그래.저번이제우리생겼다 하라고 이야. 아니 웃기잖아. 너항상같은게 나랑 같은 부모에서 나왔다고? 어디서 주어온 거 아니야? 진짜 그만 좀 해. 밖에 나가면 다 너보고시끄러워우리 가족 아닌거 같대. 랑 부모님은 괜찮게 생겼는데 넌 못생겼잖아 그게 내 탓은너아니잖아. 뭐.네 탓은 아닐 수 있지. 근데 너 같은게 가족이라는게 불쾌해서 말했잖아 그래도 나도 가족인데. . 목소리도 그지같네 에도 그만 좀그만해.,3
오늘 먹는데은 내가 쏜다! 같이 가자 좋아요! 너무 신나요. 뭐 먹을까? 회먹으러 갈까?는점심 그런데 아리가 회를 못 먹어요 ?아얼릉죄송합니다 아 안대리는 못 먹는게 너무 많네 어쩌지. 아 저는 괜찮습니다. 같이 가서보고서다른걸 먹어도 됩니다. 아냐 안대리 회도 못 회 왜 굳이 같이가려 그래? 우리다 회 그런 좋아해서 괜찮은데 불편하지 않겠어? 말.는가요. 어어 점심 대충 알아서 먹고 내가 아한 올려줘 우리는 안대먹고 올게 아.네.,2
애들아 얘 잡아 라서 또 왜냐고 너 행동이 별로왜 행동 뭐가 난 너 진짜 싫다 그래 싫어하겠지 더 이상 괴롭힘 당하기 싫으면 싫다니까 먹어 싫어또안먹어 먹지 않을거면 억지로 먹인다거이 진짜 너무하다,3
병신이 아이스크림 하네 돼 있냐? 난 먹으면 나가자개못하는돼? 그만 좀 해. 당연히 안으헝헝되지 너 찐따잖아. 야 닭맞고가 말도 먹게 동물농장 안. 너네 학교폭력으로 신고하기 전에 그만 해. 아이고공부무서워라 살려주세요 제발 좀 저리 가. 나였으면 아이스크림에먹을 시간 공부한다. 멈춰! 저러니까 쳐대가리 다니지,3
회식 갈거지? 오늘 몸 좀 안같지좋아서. 몸 심한 왜 이렇게 못해. 한다고 하는데 뜻대로 안되네요. 이번 회식은 과장님 축하 위한거니 되도록이면.모두 참석 했으면를하는데. 죄송합니다. 그 정도로 것 이않은데 잠깐이라도 참석해서 더 안나오게 해. 네 알겠습니다. 사람이 참 융통성이 없어말 관리죄송합니다.,2
김두팔것너 어제이야홍대 갔지? 무슨 소리야? 옆 있던 여자애없으면예쁘더라? 뭐.?!?걔는 그냥 아는 동생 !에 그런데 아는는동생이랑 모텔을 가 윤아가 알면 어떻게 될까? 제발.윤아한테는 말하지 말아줘. 어휴 가 싸게 봐준다. 그때내내가 말한 몽블랑 지갑 있지? 그거 나 줘 이거 윤아가 사준건데. 윤아가 에아무 도 없는 새끼가.얼른 내놔그래 !. 자. 대신 윤아한테 비밀이야.,1
애아니잖아아. 좀만 조용히 해주겠어? ? 미쳤냐? 이새끼 우리한테 . 여긴 어떻게이잖아. 다들 자습하니까 조금 . 아 그래서 뭐가어쩌라고.니맘대로이러면하겠다고? 내가 많은거 바란거 들만 그저만목소리. 조금 낮춰. 내가 많은거 바란거 교실 이러고뭐있네. 니가 뭐라도 된 것 같냐? 그런뜻이 아니잖아.조용히하란다그런뜻이 아니잖아 자꾸 선생님 말씀드릴거야.께일러봐꼰지르면 니 아니잖아 되는지 내 제대로 보여줄게.,3
야 그리고것좀 해줘. 이건척너가 할 쓸모없는잖아. 난 다른거 할거있어. 넌 거지라서 한가하잖아. 에도 안다니고. 거지라니. 취소해줘. 거지 맞잖아. 너 무상급식 처먹는 사회학원 일이 놈이잖아. 말이 너무 심하잖아. 이 너 엄마 없지? 다 소문났어. 인 정상인 하지마. 역겨우니까. 공기 아까우니까 숨도 쉬지 말아줘. 그런. 하여튼 이것좀 부탁할게 어차피 한가하잖아 알겠지? 알았어.,3
헐 맛있겠다 떡볶이 그래.근데책저번에 5천원 언제 줄거야? 내가 삥 뜯었어? 너난 빌려준거잖아. 어 맞아 근데. 사야돼서 알았어 내일 갚을께. 대신 오늘 떡볶이는 너가 사 어.? 왜 싫어? 야 내가너만만하냐 아니 아니야 내가 살께 너도 먹어. 진짜 맛있다 아니야 가먹자괜찮아,1
직원씨 오늘 씨?? 아 이 오늘 해야뭐할 업무 하면 되어서 퇴근하려구요. 아 그래?? 마침 잘 됐네! 내가 오늘 있어서 지금 급하게 가봐야하는데 저 이었고좀 대신 해줘 네? 저 며칠 동안곧상무님 일 대신안될가일야근만 일주일 넘게 했습니다 그래서?일이그건 원래 직원해하느라 해야할 일업무 아무튼 나 가야하니까 이것좀 해놔 며칠만에 쉬는거라 것 같습니다. 어머 직원씨 자기가 이렇게 융통성 사람들이 자기를 싫어하지 하라는 대로 재깍재깍마무리없으니까부딪히지도 않고.얼마나 좋아? 네.? 그게 아니라 제가 도맡는건 아 됐고 하고 낼 아침까지 책상위에 올려놔 안하면 회사 생활 쉽지 않을야? 하 네,2
저기 미친것이죄송합니다 회식 자리에서 그때 님. 제가 술 너무 취해서 시끄러워 어디서도개가 짖냐 네 뭐라고요 내가 사원일때 없어요그러지 않았어 미친것아찐죄송합니다. 죄송합니다. 저 이회사 밖에상황 나 어제 집에서 그때 생각나느라 이 오질않았어 죄송합니다. 뭐 내가 에따라고 뭐 내가 모쏠 이라고잠나 원참 어이가 없네 죽을 죄를 졌어요 계속 이제 누가 나가나 한번보자 앞으로 아니 미안하다고 시끄럽고 이야기 했는데 왜 나한테 그러는거야 뭐라 중얼거리는 거야 과장 빨랑 일이나해,2
시간 얼마 안남았어 알고 있습니다. 시간 넘기면 안 내노력 해보겠습니다. 노력? 시간 에 성공해야돼 최선을 다해보겠습니다. 시간내 에성공못하면 니딸돼장기는 내꺼다. 제 딸은 건들지 말아주세요. 그건 너에 달렸어 시간내한테 성공하면 제딸 장기는 절대 건드리지 말아주세요.,0
내가 분명히 요번주까지무리돈 준비하라고 했지. 어떻게 된거야 .죄송합니다. 다음주까지는 꼭 드리겠습니다. 가아주넘치네? 다음주까지 돈 준비 못 어떻게 하려고까지는 기다려주세요.요번주. 입니다.아다음주까지 돈 못구하면여유신체 포기각서 쓰고 장기라도 팔아야지. 제발.그건 .하면기다려주는데도 한계가안됩니다네 이 양반 . . 다음은 있는거야 가족이니까 다음주까지 돈 꼭 구해와. 네.알겠습니다,1
소문들었다. 돈 좀반벌었다면서? 소문은 무슨. 내놔어떻게 오빠한테너로또된 숨기려했냐? 아 아니야. 병원 로또를. 엄마가 이미 입1등. 넌 말 안할꺼라 생각했냐? 이거 엄마 무슨정신차려. 진짜 얼마 안돼. 글구 털었어걸아니야. 2등이야. 내가 봤는데 그래도 몇천은 떨어지잖아. 오빠도 에 힘든데 좀 내놔라.?무슨 세금빼면 진짜 없다니까. 너 뒤져서 나오면 진짜 쳐맞는다? 오빠 제발 비하면.이거 엄마 병원비요새 쓸꺼라고. 뒤져가는 사람이 중요해 산사람이나 입에 풀칠해야지. 좋은 말할때 .,1
이자 ? 이자까지 줬잖아. 그건 저번 기간 동의고. 이번 기간 저번까지 줘야지 이 년아. 얼만데. 너 하는 꼬라지 같아서 100은 더 받아야겠는데. 장난하지 말고.들이자는 됐으니까 좀 맞자. 이자에 잊었어?원금 는갚은 대신 내 집에 몸 말고내 들어오지 털끝 하나도 건 지 말라고 난 이자한다적 없어 멍청한 년아.죽을버려야겠다까지 너 따라다니면서 돈 뜯을 거야. 너 사는 재미 없게 콱 죽어때.,3
다시소리소리해 보세요. 네 다시 말해 보시라고요.. 안녕히 가십시오 손님.이렇게요? 무슨 기분 나쁜 일 있어요? 왜 목소리에 힘을왜주고 그래요? 나쁘게! ? 무슨 말씀고신지. 이를 악 물이 말하면 그게 안녕히 가라는 에요? 가다 에 치어 죽으라는 말지? 죄송합니다. 그런 의도는 전혀 기분. 아 정말 기분 나빠차 여기는 직원 교육을 어떻게?하는 거야? 아니었습니다다시 한번 사과 드립니다. 그런데 정말 그런 게 아닙니다.,3
야 나 돈사게 돈좀 돼 너 저번에 빌려준거 아직 안갚았잖아 아 그건그거고 좀만 더 빌려줘 안빌려줘 싫어 좋게 말로하니까 ?보이냐 싫어 옷좀없어 말로할때 그냥 내놔라 알겠어 얼마나만만해 100만원 알았어.,1
신입 남자친구 있나?기분네? 남자친구 있습니다. 그렇구나 얼마나 됐어 다2년 . 된 것 같아요 신입도 할 거 다 했겠네? 네? 아니 할 거 다 했겠다고. ?젊은이들이 워낙 빨라야 말이지. 팀장님 이 좀 나쁘네요. 성희롱 아닌가요? 뭘정도이런 걸로 그래. 요즘큰 어른끼리.그럼앞으로 이런 질문은 안 해주셨으면 좋겠어요.,2
너 내 아이패드 왜 안 줘? 조금만 더 도준다고 했잖아 나도 필요하다고! 어서 내놔 내놓으라고 마저 하던쓰고거 끝내야 해 좋게 말 할 때 내놔게 ? 이거.도둑질이야 뭐? 내가 도둑이라도 된다는 거니너 말 없이 가져가면 도둑이지 뭐니? 말이 너무 심하다 마무리 하고 내일 줄. 그 말만 지금 열 번째야. 나도 아당장싫다고 몇 번 말해,1
아 짜증나 너 혼자 부르냐? 뭐는 아니안갑자기 노래방 따라와서 너 혼자만 부르잖아 니가 하는거잖아 안 하는게 아니라 부르는거야 너 때문 그럼 불러 아 기분나빠 너에그냥 가라 어이없네 야 솔직히 너 노래보다못내 노래가 더 듣기 좋잖아 뭐? 존나 노래도 이상하게 부르면서 돈 냈다고 생색내기가,3
도대체 핵심기술 뭐야? 끝 말하지 .가?바쳐 이 회사에 30년을 일해왔어. 내가 그 따위 협박에 넘어갈 것 가? 기가난차는군. 그는노친네가 당신한테 해준 게 뭐가 있다고 이러는 거지들어있지 당신은 절대않겠다모를거야뭘 회장님은 나에겐 아버지와도 같은 분이라고. 다시 한번까지경고한다. 당신이 실토하지 않으면 나도 별 수 없어. 이봐 어쩌겠다 거야? 이 막걸리에는 당신을 5분 내에 사망하게 할 치사량의 청산가리같아 ?. 나를 죽이고 당신이 무사할까? 이. 지금 당신이 걱정할 건너내 안위가 아니야이건 당신 목숨이야. 절대 말 못해. 따위 인간 때문에 회장님을 저버릴 순 없어.,1
승호야나나 지갑이 물에 빠져서 지금 아무것이 인식 안되는데 돈 좀 빌려주라. 응? 갑자기? 얼마나.? 한그건4만원 정도? 빌려줄거지?.정말 미안해 나 용돈정도는 없어 야 나 물에 지갑이 빠져서 카드 돈 다 잃어버렸다니까. 는 아예 돈한푼가 없어. . 나 진짜 돈이 없어 친구도 더 쩨쩨하게구네. 돈 좀 빌려달라고 어려운거 아니잖아 좀 도와주자 아니우리 아닌데 그럼 나는. 어떻게 벼텨. 나 그 받으면 너 돈 바로 줄게 그럼 되지 그러니까 빌려주는거다미안해 알겠어. 꼭 갚아.,1
나씨 이 안좀 해서 나씨한테 주세요. 네? 이건 제해오세요업무가 아닌데.것나씨가 안하면 누가해요. . . 담당자에게 시키시는 게 맞는 것 정규직. 저 위해서 시키는거야. 하면 다른 사람들이 어떻게 생각하겠어요? 이아니잖아 왜 절 위한 일인지 모르겠습니다. 나씨 같습니다 게 네. 알겠습니다.,2
애 아 나 이번. 반지 샀어있 뭐야 ? 우와어이그거 비싼 거 아냐? 응 갖고쓰고싶었던 거라.용돈 진짜 모았어 야그너 그 반지오빠내놔 에? 무슨!야.갑자기 아니 니 주제에 뭔데 이런 걸 가다녀? 이거 민우오빠도 가지고 !단말야. 사람이 누군데.들민우 . 연정이가 좋아하는 오빠야응 안 소리 없네. 미친. 야 내놔 너가 뭔데 민우오빠랑 커플반지를 하냐고! 누군지도 사람인데 왜! 그렇다고 왜 이걸 니가 가져가는데 다시 돌려줘! 내꺼란 말야 웃기는 소리하고 있어. 내가 민우오빠랑모르는커플링처럼 하고다닐거니까 생일선물이다 생각하고하고꺼져.,1
칵 퉤.작아서앗.너 뭐하는?거야? 어머 너 거기 있었니? 너무 안보였나보다. 사람한테지금침을 뱉으면 어떡해! 아나 이씨 야 니가 난쟁이 만해서 앉아있으니까 안보이는데 . 하.진짜 너 너무하다. 맨날 너 정신들 괴롭히면 좋아? 내가 ? 애나갔네. 야어쩌라고그렇게 아니꼬우면침니가 내 이 셔틀하면 되겠네. 내가. 니 셔틀을 해야되는데? 퉤 야 아니면 뜰래? 쳐맞고 질질 셔틀 짓할래 그냥 얌전히 할래. 이렇게 자꾸짜고 뱉고 하지마! 진짜 너 담당거 학폭이야 알아 이게 미쳤나 야 너왜따라나와.,3
오늘너안에 보고서 제출 않으면 다음주가 더 힘들거야 이 보고서는 제 일이 아닌데요 내 일이 네 일이고?네일이 네 일이지 그런 말이하세요어딨습니까? 여깄다 왜? 제가 여태까지 다 해드렸잖아요. 이제는 선배가 알아서 하세요 이렇게 하면 에타에 너가 했던 짓 다 올린다 그만 좀하지어쨋든 오늘 안으로 부탁해 난 믿어 너가 시끄럽게 하지않을거라는걸 하,0
어이 학생 잠깐 얘기 좀 합시다! 네? 누구세요? 아 앞집 아주머니 안녕하세요. 아 그래그래. 학생 다름이 아니라 학생 요즘 와이파이 잠구나? 네 ? 네. 제가에는그 전 비밀번호를 설정을 해두었더라구요. 그러니까 왜 갑자기 비밀번호를 설정해? 제가 사용하려고 하는 거고 당연히 와이파이맘대로 할 수 있는.거아닌가요? 지금 그 도 자네걸로 잘 쓰고이렇게있다가버리니갑자기 잠궈 우리오해애가 답답해 한단말일세.안비밀번호 좀 풀어주겠나 아주머니 제가 왜 그래야하죠? 아주머니 댁에 설치하시면 되잖아요 거 참 왜 구질구질하게 그러나? 같이 쓰면 좋은 거지. 아니 내가제그 동안 어것 학생 챙겨준게 있는데. 뭔가 있으신같이거 같은데. 저동안 어머님 오실가때마다 아주머님 이 것저? 많이 주셨고 제가 와이파이를 ?쓸 이유는 없는 것 같습니다. 학생 이런 식으로 나올건가아 혼자산다고저희안쓰럽게 생각해줬더니 안되겠네. 당장 비밀번호 안풀면 무슨일 생길지 몰라!,1
오늘까지 준다더니 왜 연락많아요 없어. 달라는 금액이 이 뭐? 사모님 내가 이 자료들고 사장님 찾아가볼까..지금 하고준비있으니 며칠만너무더 는을 주세요. 시간 더 주면 다 준비되는거야. 그럴께요. 돈 드리면 그 자료시간 다 주셔야해요 그러지 뭐 23일내로 연락드릴께요 혹시 신고하거나 그러진 않겠지. 그럼 각오해..네,1
야 이거 게임 레벌내일업 시켜놔 까지 내일까지?? 레벨하겠어게임도 잘못하는데나 벌레니까 게임도 잘할줄 알았는데 못 ? 시시간을 더줘 시시시간해볼게 더 못주겠는데? 내일까지 는업 안시켜놓으면 쳐맞는거야 하루라도 시간을 더줘 야 노력 내가 했지 새끼야 뭘 이렇게 불만이공부많아 .그럴거면을 노력이 아니라 되게 만들어 안그럼 진짜 너 죽기 직전까지 맞아 아.알겠어,0
